resultId,raceId,position,counterInvolvedProblems,winsUntilThisRace,podiumsUntilThisRace,driverAge,countryRankByChampionships,countryRankByProportion,allTimeStarts,allTimefastestLap,constructorRank
14936,604,6,1,0,0,30,4,12,95,4,9
14937,604,7,1,0,0,28,1,8,105,2,1
14938,604,8,19,14,36,45,0,7,176,10,33
14939,604,9,11,0,11,31,7,3,96,3,11
14940,604,10,5,0,0,28,4,12,134,3,29
14941,604,11,8,1,9,35,8,14,132,15,0
14942,604,12,4,0,1,31,1,8,54,0,33
14943,604,,5,4,13,30,8,14,123,9,5
14944,604,,1,0,0,28,0,7,3,0,33
14945,604,,1,0,0,25,0,7,42,0,29
14946,604,,3,0,0,24,7,9,112,5,9
14947,604,,0,0,0,31,5,11,57,0,33
14948,604,,3,0,0,25,4,1,171,24,0
14949,604,,0,0,0,31,4,12,176,7,33
14950,604,,0,0,1,37,6,13,14,0,29
14951,604,,1,0,0,30,4,12,1,0,33
14952,604,,0,0,0,37,5,11,74,1,23
14953,604,,1,0,0,26,4,1,2,0,33
14954,604,,4,8,22,29,8,14,114,14,5
14955,604,,3,0,1,31,4,2,34,0,5
14956,604,,3,1,2,34,6,13,128,10,33
14957,604,,3,7,31,38,7,3,112,9,1
14958,604,,1,0,0,23,1,8,74,0,23
14959,604,,1,0,0,27,0,7,4,0,8
14960,604,,8,1,7,37,4,12,86,4,11
14961,605,1,4,9,20,27,2,4,144,6,5
14962,605,2,8,1,13,29,4,12,46,2,9
14963,605,3,5,27,43,34,0,7,99,15,9
14964,605,4,4,8,22,28,8,14,114,14,0
14965,605,5,3,7,31,37,7,3,112,9,1
14966,605,6,3,0,0,30,2,4,35,0,8
14967,605,7,8,1,9,34,8,14,132,15,11
14968,605,8,3,2,8,34,6,13,30,0,1
14969,605,9,0,0,0,30,5,11,57,0,0
14970,605,10,7,0,0,33,0,7,28,0,23
14971,605,,5,0,0,27,4,12,134,3,23
14972,605,,7,1,7,36,4,12,86,4,11
14973,605,,9,0,0,32,7,3,35,0,33
14974,605,,5,4,13,29,8,14,123,9,5
14975,605,,3,0,0,24,4,1,171,24,11
14976,605,,0,0,2,31,3,10,146,6,8
14977,605,,7,0,1,33,0,7,50,1,33
14978,605,,5,0,1,29,2,4,72,5,33
14979,605,,3,0,0,33,5,11,17,0,33
14980,606,1,4,8,19,27,2,4,144,6,5
14981,606,2,5,27,42,34,0,7,99,15,9
14982,606,3,3,7,31,37,7,3,112,9,1
14983,606,4,0,0,0,30,5,11,57,0,0
14984,606,5,4,8,22,28,8,14,114,14,0
14985,606,6,8,1,9,34,8,14,132,15,11
14986,606,7,8,0,0,32,7,3,35,0,33
14987,606,8,3,0,0,24,4,1,171,24,11
14988,606,9,3,0,0,33,5,11,17,0,33
14989,606,10,8,1,12,29,4,12,46,2,9
14990,606,11,0,0,2,31,3,10,146,6,8
14991,606,12,0,0,0,36,2,4,1,0,33
14992,606,,7,1,7,36,4,12,86,4,11
14993,606,,7,0,0,33,0,7,28,0,23
14994,606,,5,0,1,29,2,4,72,5,33
14995,606,,7,0,1,33,0,7,50,1,33
14996,606,,5,0,0,27,4,12,134,3,23
14997,606,,5,4,13,29,8,14,123,9,5
14998,606,,3,0,0,30,2,4,35,0,8
14999,606,,3,2,8,34,6,13,30,0,1
15000,607,1,5,27,41,34,0,7,99,15,9
15001,607,2,3,2,8,34,6,13,30,0,1
15002,607,3,4,7,18,27,2,4,144,6,5
15003,607,4,0,0,0,30,5,11,57,0,0
15004,607,5,3,7,30,37,7,3,112,9,1
15005,607,6,2,0,1,39,6,13,12,0,29
15006,607,7,0,0,2,31,3,10,146,6,8
15007,607,8,12,0,0,32,5,11,30,0,33
15008,607,9,3,0,0,23,7,9,112,5,1
15009,607,10,8,0,0,32,7,3,35,0,33
15010,607,11,5,4,13,29,8,14,123,9,5
15011,607,,5,0,1,29,2,4,72,5,33
15012,607,,1,0,0,29,7,9,3,0,9
15013,607,,5,0,0,27,4,12,134,3,23
15014,607,,8,1,12,29,4,12,46,2,9
15015,607,,7,0,0,33,0,7,28,0,23
15016,607,,3,0,0,30,2,4,35,0,8
15017,607,,2,0,0,39,7,9,3,0,33
15018,607,,3,0,0,24,4,1,171,24,11
15019,607,,10,0,2,31,0,7,50,1,29
15020,607,,7,1,7,36,4,12,86,4,11
15021,607,,5,0,0,37,7,9,11,0,5
15022,607,,8,1,9,34,8,14,132,15,11
15023,607,,4,8,22,28,8,14,114,14,0
15024,607,,7,0,1,33,0,7,50,1,33
15025,608,1,4,7,17,27,2,4,144,6,5
15026,608,2,7,1,12,29,4,12,46,2,9
15027,608,3,2,0,1,39,6,13,12,0,29
15028,608,4,3,2,7,34,6,13,30,0,1
15029,608,5,7,1,7,36,4,12,86,4,11
15030,608,6,3,7,30,37,7,3,112,9,1
15031,608,7,6,0,0,33,0,7,28,0,23
15032,608,8,7,0,1,31,4,12,57,1,23
15033,608,9,7,1,9,34,8,14,132,15,11
15034,608,10,3,0,0,30,2,4,35,0,8
15035,608,11,3,0,0,33,5,11,17,0,33
15036,608,12,3,8,22,28,8,14,114,14,0
15037,608,,0,0,2,31,3,10,146,6,8
15038,608,,8,0,0,32,7,3,35,0,33
15039,608,,5,4,13,29,8,14,123,9,5
15040,608,,5,26,40,34,0,7,99,15,9
15041,608,,3,0,0,24,4,1,171,24,11
15042,608,,19,14,36,44,0,7,176,10,29
15043,608,,6,0,1,33,0,7,50,1,33
15044,608,,10,0,2,31,0,7,50,1,29
15045,608,,12,0,0,32,5,11,30,0,8
15046,608,,4,0,1,29,2,4,72,5,33
15047,609,1,5,26,40,34,0,7,99,15,9
15048,609,2,7,1,11,29,4,12,46,2,9
15049,609,3,4,6,16,27,2,4,144,6,5
15050,609,4,12,0,0,32,5,11,30,0,8
15051,609,5,3,0,0,24,4,1,171,24,11
15052,609,6,11,0,11,30,7,3,96,3,33
15053,609,7,3,7,30,37,7,3,112,9,1
15054,609,8,4,0,1,29,2,4,72,5,33
15055,609,9,19,14,36,44,0,7,176,10,29
15056,609,10,7,1,9,34,8,14,132,15,11
15057,609,11,6,0,0,33,0,7,28,0,23
15058,609,,4,0,0,27,4,12,134,3,23
15059,609,,7,1,7,36,4,12,86,4,11
15060,609,,3,0,0,30,2,4,35,0,8
15061,609,,5,4,13,29,8,14,123,9,5
15062,609,,3,2,7,34,6,13,30,0,1
15063,609,,8,0,0,32,7,3,35,0,33
15064,609,,0,0,2,31,3,10,146,6,8
15065,609,,2,0,0,39,6,13,12,0,29
15066,609,,10,0,2,31,0,7,50,1,29
15067,609,,3,8,22,28,8,14,114,14,0
15068,609,,3,0,0,33,5,11,17,0,33
15069,609,,6,0,1,33,0,7,50,1,33
15070,610,1,5,25,39,34,0,7,99,15,9
15071,610,2,4,6,15,27,2,4,144,6,5
15072,610,3,4,4,13,29,8,14,123,9,5
15073,610,4,7,1,10,29,4,12,46,2,9
15074,610,5,2,2,7,34,6,13,30,0,1
15075,610,6,3,7,30,37,7,3,112,9,1
15076,610,7,12,0,0,32,5,11,30,0,8
15077,610,8,5,0,1,33,0,7,50,1,33
15078,610,9,1,0,2,26,0,7,92,8,23
15079,610,10,9,0,2,31,0,7,50,1,29
15080,610,11,3,0,0,30,2,4,35,0,8
15081,610,,3,0,0,27,4,12,134,3,23
15082,610,,19,14,36,44,0,7,176,10,29
15083,610,,0,0,0,30,5,11,57,0,0
15084,610,,0,0,2,31,3,10,146,6,8
15085,610,,3,8,22,28,8,14,114,14,0
15086,610,,7,0,0,32,7,3,35,0,33
15087,610,,6,1,7,36,4,12,86,4,11
15088,610,,4,0,1,29,2,4,72,5,33
15089,610,,2,0,0,28,0,7,7,0,23
15090,610,,3,0,0,33,5,11,17,0,33
15091,610,,3,0,0,24,4,1,171,24,11
15092,610,,11,0,11,30,7,3,96,3,33
15093,610,,6,1,9,34,8,14,132,15,11
15094,610,,5,0,0,33,0,7,28,0,23
15095,611,1,3,7,30,37,7,3,112,9,1
15096,611,2,4,4,12,29,8,14,123,9,5
15097,611,3,7,1,10,29,4,12,46,2,9
15098,611,4,0,0,2,31,3,10,146,6,8
15099,611,5,5,24,38,34,0,7,99,15,9
15100,611,6,3,8,22,28,8,14,114,14,0
15101,611,7,2,2,7,34,6,13,30,0,1
15102,611,8,5,0,0,33,0,7,28,0,23
15103,611,9,6,1,9,34,8,14,132,15,11
15104,611,10,4,0,1,29,2,4,72,5,33
15105,611,11,7,0,0,32,7,3,35,0,33
15106,611,12,4,6,14,27,2,4,144,6,5
15107,611,13,3,0,0,24,4,1,171,24,11
15108,611,14,2,0,0,39,6,13,12,0,29
15109,611,,5,1,7,36,4,12,86,4,11
15110,611,,9,0,2,31,0,7,50,1,29
15111,611,,5,0,1,33,0,7,50,1,33
15112,611,,3,0,0,27,4,12,134,3,23
15113,611,,19,14,36,44,0,7,176,10,29
15114,611,,3,0,0,30,2,4,35,0,8
15115,611,,4,0,1,32,8,14,22,0,23
15116,612,1,4,4,11,29,8,14,123,9,5
15117,612,2,7,1,9,29,4,12,46,2,9
15118,612,3,0,0,2,31,3,10,146,6,8
15119,612,4,5,24,38,34,0,7,99,15,9
15120,612,5,3,8,22,28,8,14,114,14,0
15121,612,6,1,0,2,26,0,7,92,8,23
15122,612,7,0,0,0,30,5,11,57,0,0
15123,612,8,3,6,29,37,7,3,112,9,1
15124,612,9,3,0,0,24,4,1,171,24,11
15125,612,10,19,14,36,44,0,7,176,10,29
15126,612,11,5,1,7,36,4,12,86,4,11
15127,612,12,6,1,9,34,8,14,132,15,11
15128,612,13,4,0,1,29,2,4,72,5,33
15129,612,14,7,0,0,32,7,3,35,0,33
15130,612,15,2,0,0,26,8,14,10,0,33
15131,612,16,2,0,0,30,2,4,35,0,8
15132,612,,3,0,0,23,7,9,112,5,1
15133,612,,4,6,14,27,2,4,144,6,5
15134,612,,5,0,1,33,0,7,50,1,33
15135,612,,12,0,0,32,5,11,30,0,8
15136,612,,4,0,1,32,8,14,22,0,23
15137,612,,2,0,0,39,6,13,12,0,29
15138,612,,7,0,1,31,4,12,57,1,33
15139,612,,3,0,0,27,4,12,134,3,23
15140,612,,9,0,2,31,0,7,50,1,29
15141,613,1,2,2,7,34,6,13,30,0,1
15142,613,2,4,3,10,29,8,14,123,9,5
15143,613,3,3,6,29,37,7,3,112,9,1
15144,613,4,1,0,2,26,0,7,92,8,23
15145,613,5,7,1,8,29,4,12,46,2,9
15146,613,6,0,0,1,31,3,10,146,6,8
15147,613,7,6,1,9,34,8,14,132,15,11
15148,613,8,3,8,22,28,8,14,114,14,0
15149,613,9,7,0,0,32,7,3,35,0,33
15150,613,10,5,24,38,34,0,7,99,15,9
15151,613,11,5,0,0,33,0,7,28,0,23
15152,613,12,3,0,0,24,4,1,171,24,11
15153,613,13,2,0,0,26,8,14,10,0,33
15154,613,,2,0,0,30,2,4,35,0,8
15155,613,,3,6,14,27,2,4,144,6,5
15156,613,,0,0,0,27,0,7,152,5,8
15157,613,,19,14,36,44,0,7,176,10,29
15158,613,,11,0,11,30,7,3,96,3,33
15159,613,,2,0,0,23,7,9,112,5,1
15160,613,,5,0,1,33,0,7,50,1,33
15161,613,,1,0,0,27,1,8,105,2,33
15162,613,,4,0,1,29,2,4,72,5,33
15163,613,,5,1,7,36,4,12,86,4,11
15164,613,,12,0,0,32,5,11,30,0,8
15165,613,,2,0,0,25,0,7,2,0,23
15166,613,,2,0,0,39,6,13,12,0,29
15167,613,,9,0,2,31,0,7,50,1,29
15168,613,,0,0,0,33,7,3,1,0,33
15169,613,,2,0,0,28,0,7,7,0,23
15170,614,1,5,24,38,34,0,7,99,15,9
15171,614,2,7,1,8,29,4,12,46,2,9
15172,614,3,1,0,2,26,0,7,92,8,23
15173,614,4,2,1,6,34,6,13,30,0,1
15174,614,5,4,1,7,36,4,12,86,4,11
15175,614,6,0,0,0,31,8,14,8,0,33
15176,614,7,3,0,1,29,2,4,72,5,33
15177,614,8,6,1,9,34,8,14,132,15,11
15178,614,9,7,0,0,32,7,3,35,0,33
15179,614,10,1,0,0,39,6,13,12,0,29
15180,614,11,4,3,9,29,8,14,123,9,5
15181,614,,19,14,36,44,0,7,176,10,29
15182,614,,3,0,0,24,4,1,171,24,11
15183,614,,4,0,1,33,0,7,50,1,33
15184,614,,3,6,28,37,7,3,112,9,1
15185,614,,2,0,0,30,2,4,35,0,8
15186,614,,11,0,11,30,7,3,96,3,33
15187,614,,0,0,1,31,3,10,146,6,8
15188,614,,1,0,0,28,0,7,7,0,23
15189,614,,1,0,0,25,0,7,2,0,23
15190,614,,3,6,14,27,2,4,144,6,5
15191,614,,5,0,0,33,0,7,28,0,23
15192,614,,8,0,2,31,0,7,50,1,29
15193,614,,2,0,0,26,8,14,10,0,33
15194,615,1,5,23,37,34,0,7,99,15,9
15195,615,2,7,1,7,29,4,12,46,2,9
15196,615,3,3,8,22,28,8,14,114,14,1
15197,615,4,3,0,1,29,2,4,72,5,33
15198,615,5,1,0,0,30,2,4,35,0,8
15199,615,6,2,6,14,27,2,4,144,6,5
15200,615,7,0,0,0,27,1,8,105,2,33
15201,615,8,7,0,2,31,0,7,50,1,29
15202,615,9,2,1,6,34,6,13,30,0,1
15203,615,10,7,0,1,31,4,12,57,1,33
15204,615,11,4,0,1,30,1,8,54,0,8
15205,615,12,3,6,28,37,7,3,112,9,1
15206,615,13,18,14,36,44,0,7,176,10,29
15207,615,14,4,0,1,33,0,7,50,1,33
15208,615,15,0,0,0,28,0,7,7,0,23
15209,615,16,5,0,0,33,0,7,28,0,23
15210,615,,0,0,1,31,3,10,146,6,8
15211,615,,6,1,9,34,8,14,132,15,11
15212,615,,1,0,0,39,6,13,12,0,29
15213,615,,4,1,7,36,4,12,86,4,11
15214,615,,3,0,0,24,4,1,171,24,11
15215,615,,4,3,9,29,8,14,123,9,5
15216,616,1,4,3,9,29,8,14,123,9,5
15217,616,2,5,22,36,34,0,7,99,15,9
15218,616,3,3,0,1,29,2,4,72,5,33
15219,616,4,0,0,1,31,3,10,146,6,8
15220,616,5,4,1,7,36,4,12,86,4,11
15221,616,6,6,1,9,34,8,14,132,15,11
15222,616,7,0,0,0,30,5,11,57,0,0
15223,616,8,3,6,28,37,7,3,112,9,1
15224,616,9,0,0,0,31,8,14,8,0,33
15225,616,10,4,0,1,33,0,7,50,1,33
15226,616,,2,6,14,27,2,4,144,6,5
15227,616,,7,0,0,32,7,3,35,0,33
15228,616,,3,0,0,27,4,12,134,3,23
15229,616,,1,0,0,26,8,14,10,0,33
15230,616,,1,0,0,30,2,4,35,0,8
15231,616,,18,14,36,44,0,7,176,10,29
15232,616,,0,0,0,39,6,13,12,0,29
15233,616,,4,0,1,30,1,8,54,0,8
15234,616,,7,0,2,31,0,7,50,1,29
15235,616,,7,1,6,29,4,12,46,2,9
15236,616,,1,0,1,26,0,7,92,8,23
15237,616,,2,1,6,34,6,13,30,0,1
15238,616,,5,0,0,33,0,7,28,0,23
15239,617,1,4,2,8,29,8,14,123,9,5
15240,617,2,2,6,14,27,2,4,144,6,5
15241,617,3,2,1,6,34,6,13,30,0,1
15242,617,4,5,22,35,34,0,7,99,15,9
15243,617,5,7,1,6,29,4,12,46,2,9
15244,617,6,0,0,1,31,3,10,146,6,8
15245,617,7,4,0,1,33,0,7,50,1,33
15246,617,8,3,8,21,28,8,14,114,14,0
15247,617,9,0,0,0,28,0,7,7,0,23
15248,617,10,0,0,0,39,6,13,12,0,29
15249,617,11,7,0,2,31,0,7,50,1,29
15250,617,12,4,0,1,30,1,8,54,0,8
15251,617,13,4,1,7,36,4,12,86,4,11
15252,617,14,18,14,36,44,0,7,176,10,29
15253,617,15,3,6,28,37,7,3,112,9,1
15254,617,,6,0,0,32,7,3,35,0,33
15255,617,,4,0,0,33,0,7,28,0,23
15256,617,,2,0,0,24,4,1,171,24,11
15257,617,,6,1,9,34,8,14,132,15,11
15258,617,,3,0,0,29,2,4,72,5,33
15259,617,,0,0,0,31,8,14,8,0,33
15260,617,,1,0,0,26,8,14,10,0,33
15261,617,,1,0,0,30,2,4,35,0,8
15262,617,,0,0,0,30,5,11,57,0,0
15263,617,,1,0,1,26,0,7,92,8,23
15264,618,1,2,1,5,34,6,13,30,0,1
15265,618,2,2,6,13,27,2,4,144,6,5
15266,618,3,7,0,2,31,0,7,50,1,29
15267,618,4,4,1,7,36,4,12,86,4,11
15268,618,5,5,22,35,34,0,7,99,15,9
15269,618,6,5,0,0,32,7,3,35,0,33
15270,618,7,0,0,1,26,0,7,92,8,23
15271,618,8,0,0,1,31,3,10,146,6,8
15272,618,9,4,0,1,33,0,7,50,1,33
15273,618,10,11,0,11,30,7,3,96,3,9
15274,618,11,1,0,0,30,2,4,35,0,8
15275,618,12,4,0,1,30,1,8,54,0,8
15276,618,13,3,6,28,37,7,3,112,9,1
15277,618,14,3,0,1,30,4,2,34,0,33
15278,618,15,0,0,0,30,5,11,57,0,0
15279,618,16,18,14,36,44,0,7,176,10,29
15280,618,17,0,0,0,39,6,13,12,0,29
15281,618,18,3,0,0,29,2,4,72,5,33
15282,618,,3,0,0,27,4,12,134,3,23
15283,618,,1,0,0,26,8,14,10,0,33
15284,618,,1,0,0,24,4,1,171,24,11
15285,618,,1,0,0,23,7,9,112,5,1
15286,618,,7,1,6,29,4,12,46,2,9
15287,618,,4,0,0,33,0,7,28,0,23
15288,618,,4,1,7,29,8,14,123,9,5
15289,618,,7,1,1,33,0,7,30,0,11
15290,619,1,4,1,7,29,8,14,123,9,5
15291,619,2,0,0,1,26,0,7,92,8,23
15292,619,3,0,0,1,31,3,10,146,6,8
15293,619,4,3,6,28,37,7,3,112,9,1
15294,619,5,2,0,4,34,6,13,30,0,1
15295,619,6,2,6,12,27,2,4,144,6,5
15296,619,7,3,8,21,28,8,14,114,14,33
15297,619,8,6,1,9,34,8,14,132,15,11
15298,619,9,4,1,7,36,4,12,86,4,11
15299,619,10,4,0,0,33,0,7,28,0,23
15300,619,11,2,0,0,27,4,12,134,3,23
15301,619,12,5,0,0,32,7,3,35,0,33
15302,619,13,18,14,36,44,0,7,176,10,29
15303,619,14,0,0,0,39,6,13,12,0,29
15304,619,15,7,0,1,31,0,7,50,1,29
15305,619,16,0,0,0,30,5,11,57,0,0
15306,619,,1,0,0,30,2,4,35,0,8
15307,619,,0,0,0,23,7,9,112,5,1
15308,619,,0,0,0,27,1,8,105,2,33
15309,619,,1,0,0,24,4,1,171,24,11
15310,619,,4,0,1,33,0,7,50,1,33
15311,619,,3,0,0,29,2,4,72,5,33
15312,619,,0,0,0,27,0,7,152,5,8
15313,619,,2,0,1,36,0,7,12,0,29
15314,619,,0,0,0,26,8,14,10,0,33
15315,619,,5,22,35,34,0,7,99,15,9
15316,619,,11,0,11,30,7,3,96,3,9
15317,619,,6,1,6,29,4,12,46,2,9
15318,620,1,4,22,35,33,0,7,99,15,9
15319,620,2,3,6,28,36,7,3,112,9,1
15320,620,3,3,8,21,27,8,14,114,14,0
15321,620,4,6,1,9,33,8,14,132,15,0
15322,620,5,3,0,1,29,4,2,34,0,33
15323,620,6,4,0,6,28,8,14,123,9,23
15324,620,7,0,0,0,30,3,10,146,6,8
15325,620,8,7,0,1,30,4,12,57,1,23
15326,620,9,5,0,0,31,7,3,35,0,11
15327,620,10,1,0,0,29,4,1,10,0,11
15328,620,11,1,0,0,23,4,1,171,24,23
15329,620,,2,6,12,26,2,4,144,6,5
15330,620,,5,1,6,28,4,12,46,2,9
15331,620,,4,0,1,31,8,14,22,0,11
15332,620,,2,0,4,33,6,13,30,0,1
15333,620,,3,1,2,32,6,13,128,10,0
15334,620,,11,0,0,31,5,11,30,0,33
15335,620,,18,14,36,43,0,7,176,10,8
15336,620,,1,0,0,31,4,2,11,0,5
15337,620,,7,1,1,32,0,7,30,0,11
15338,620,,5,0,0,40,6,6,6,0,11
15339,620,,10,0,11,29,7,3,96,3,33
15340,621,1,3,6,27,36,7,3,112,9,1
15341,621,2,2,6,12,26,2,4,144,6,5
15342,621,3,2,0,4,33,6,13,30,0,1
15343,621,4,3,1,2,32,6,13,128,10,0
15344,621,5,4,0,6,28,8,14,123,9,23
15345,621,6,18,14,36,43,0,7,176,10,8
15346,621,7,1,0,0,23,4,1,171,24,23
15347,621,8,3,8,20,27,8,14,114,14,0
15348,621,9,5,1,6,28,4,12,46,2,9
15349,621,10,1,0,0,31,4,2,11,0,5
15350,621,11,7,0,1,30,4,12,57,1,23
15351,621,12,6,1,9,33,8,14,132,15,0
15352,621,13,4,0,1,29,1,8,54,0,23
15353,621,14,1,0,0,29,4,1,10,0,11
15354,621,15,9,0,11,29,7,3,96,3,33
15355,621,16,2,0,1,48,8,14,9,0,33
15356,621,17,3,0,0,28,2,4,72,5,23
15357,621,,5,0,0,31,7,3,35,0,11
15358,621,,11,0,0,31,5,11,30,0,33
15359,621,,7,1,1,32,0,7,30,0,11
15360,621,,4,1,7,35,4,12,86,4,11
15361,621,,4,21,34,33,0,7,99,15,9
15362,621,,4,0,1,32,0,7,50,1,33
15363,621,,0,0,0,30,3,10,146,6,8
15364,621,,3,0,1,29,4,2,34,0,33
15365,621,,4,0,0,36,7,9,11,0,5
15366,622,1,2,6,11,26,2,4,144,6,5
15367,622,2,3,8,20,27,8,14,114,14,0
15368,622,3,6,1,9,33,8,14,132,15,0
15369,622,4,10,0,0,31,5,11,30,0,33
15370,622,5,2,0,3,33,6,13,30,0,1
15371,622,6,3,0,0,28,2,4,72,5,23
15372,622,7,0,0,0,29,2,4,35,0,8
15373,622,8,3,0,1,29,4,2,34,0,33
15374,622,9,1,0,0,31,4,2,11,0,5
15375,622,10,18,14,36,43,0,7,176,10,8
15376,622,11,7,0,1,30,4,12,57,1,23
15377,622,,4,21,34,33,0,7,99,15,9
15378,622,,9,0,11,29,7,3,96,3,33
15379,622,,5,1,6,28,4,12,46,2,9
15380,622,,6,1,1,32,0,7,30,0,11
15381,622,,3,5,26,36,7,3,112,9,1
15382,622,,4,0,0,31,7,3,35,0,11
15383,622,,4,0,1,31,8,14,22,0,11
15384,622,,3,1,2,32,6,13,128,10,0
15385,622,,4,0,1,32,0,7,50,1,33
15386,622,,4,0,6,28,8,14,123,9,23
15387,622,,4,0,1,29,1,8,54,0,23
15388,622,,4,1,7,35,4,12,86,4,11
15389,622,,1,0,0,23,4,1,171,24,23
15390,622,,4,0,0,40,6,6,6,0,11
15391,622,,4,0,0,32,0,7,28,0,23
15392,623,1,4,1,7,35,4,12,86,4,11
15393,623,2,3,8,19,27,8,14,114,14,0
15394,623,3,2,5,10,26,2,4,144,6,5
15395,623,4,3,21,34,33,0,7,99,15,9
15396,623,5,2,0,1,35,0,7,12,0,1
15397,623,6,9,0,11,29,7,3,96,3,33
15398,623,7,10,0,0,31,5,11,30,0,33
15399,623,8,1,0,0,29,4,1,10,0,11
15400,623,9,0,0,0,29,2,4,35,0,8
15401,623,10,3,0,1,29,1,8,54,0,23
15402,623,11,4,0,6,28,8,14,123,9,23
15403,623,12,18,14,36,43,0,7,176,10,8
15404,623,13,3,0,0,32,0,7,28,0,23
15405,623,14,1,0,0,31,4,2,11,0,5
15406,623,15,3,5,26,36,7,3,112,9,1
15407,623,16,1,0,0,23,4,1,171,24,23
15408,623,17,3,0,0,28,2,4,72,5,23
15409,623,,5,1,6,28,4,12,46,2,9
15410,623,,7,0,1,30,4,12,57,1,23
15411,623,,6,1,8,33,8,14,132,15,0
15412,623,,4,0,1,32,0,7,50,1,33
15413,623,,4,0,0,31,7,3,35,0,11
15414,623,,3,0,1,29,4,2,34,0,33
15415,623,,6,1,1,32,0,7,30,0,11
15416,623,,3,0,1,31,8,14,22,0,11
15417,624,1,2,5,9,26,2,4,144,6,5
15418,624,2,4,1,6,28,4,12,46,2,9
15419,624,3,3,5,26,36,7,3,112,9,1
15420,624,4,3,0,1,32,0,7,50,1,33
15421,624,5,3,0,0,28,2,4,72,5,23
15422,624,6,9,0,11,29,7,3,96,3,33
15423,624,7,2,0,3,33,6,13,30,0,1
15424,624,8,3,0,0,31,7,3,35,0,11
15425,624,9,4,0,6,28,8,14,123,9,23
15426,624,10,1,0,0,29,4,1,10,0,11
15427,624,11,3,0,1,29,1,8,54,0,23
15428,624,12,1,0,0,23,4,1,171,24,23
15429,624,13,0,0,0,30,3,10,146,6,8
15430,624,14,1,0,0,31,4,2,11,0,5
15431,624,,18,14,36,43,0,7,176,10,8
15432,624,,6,0,1,30,4,12,57,1,23
15433,624,,5,1,8,33,8,14,132,15,0
15434,624,,10,0,0,31,5,11,30,0,33
15435,624,,3,0,0,32,5,11,17,0,33
15436,624,,3,8,18,27,8,14,114,14,0
15437,624,,3,0,0,32,0,7,28,0,23
15438,624,,0,0,0,29,2,4,35,0,8
15439,624,,5,1,1,32,0,7,30,0,11
15440,624,,4,0,6,35,4,12,86,4,11
15441,624,,2,0,1,29,4,2,34,0,33
15442,625,1,3,21,34,33,0,7,99,15,9
15443,625,2,2,4,8,26,2,4,144,6,5
15444,625,3,9,0,11,29,7,3,96,3,33
15445,625,4,4,1,5,28,4,12,46,2,9
15446,625,5,4,0,6,28,8,14,123,9,23
15447,625,6,3,0,1,32,0,7,50,1,33
15448,625,7,3,5,25,36,7,3,112,9,1
15449,625,8,0,0,0,29,2,4,35,0,8
15450,625,9,2,0,1,35,0,7,12,0,1
15451,625,10,18,14,36,43,0,7,176,10,8
15452,625,11,3,8,18,27,8,14,114,14,0
15453,625,12,0,0,0,30,3,10,146,6,8
15454,625,13,2,0,0,32,5,11,17,0,0
15455,625,14,10,0,0,31,5,11,30,0,33
15456,625,15,4,0,6,35,4,12,86,4,11
15457,625,16,3,0,1,29,1,8,54,0,23
15458,625,17,2,0,1,29,4,2,34,0,33
15459,625,18,1,0,0,31,4,2,11,0,5
15460,625,19,3,0,0,32,0,7,28,0,23
15461,625,,1,0,0,28,4,12,95,4,9
15462,625,,3,0,1,31,8,14,22,0,11
15463,625,,3,0,0,28,2,4,72,5,23
15464,625,,1,0,0,29,4,1,10,0,11
15465,625,,1,0,0,23,4,1,171,24,23
15466,625,,4,0,0,36,7,9,11,0,5
15467,626,1,2,4,7,26,2,4,144,6,5
15468,626,2,3,20,33,33,0,7,99,15,9
15469,626,3,2,0,3,33,6,13,30,0,1
15470,626,4,9,0,10,29,7,3,96,3,33
15471,626,5,3,5,25,36,7,3,112,9,1
15472,626,6,0,0,0,29,5,11,57,0,0
15473,626,7,4,0,6,28,8,14,123,9,23
15474,626,8,0,0,0,30,3,10,146,6,8
15475,626,9,1,0,0,23,4,1,171,24,23
15476,626,10,3,0,1,29,1,8,54,0,23
15477,626,11,4,0,6,35,4,12,86,4,11
15478,626,12,0,0,0,29,2,4,35,0,8
15479,626,13,3,0,0,32,0,7,28,0,23
15480,626,,2,0,1,29,4,2,34,0,33
15481,626,,4,1,5,28,4,12,46,2,9
15482,626,,1,0,0,31,4,2,11,0,5
15483,626,,3,8,18,27,8,14,114,14,0
15484,626,,18,14,36,43,0,7,176,10,8
15485,626,,3,0,0,28,2,4,72,5,23
15486,626,,7,0,1,30,0,7,50,1,11
15487,626,,3,0,1,32,0,7,50,1,33
15488,626,,3,0,0,36,7,9,11,0,5
15489,626,,2,0,0,32,5,11,17,0,33
15490,626,,5,0,1,30,4,12,57,1,33
15491,626,,5,1,1,32,0,7,30,0,11
15492,626,,10,0,0,31,5,11,30,0,33
15493,627,1,3,8,18,27,8,14,114,14,0
15494,627,2,4,1,8,33,8,14,132,15,0
15495,627,3,3,0,6,28,8,14,123,9,23
15496,627,4,3,0,0,31,7,3,35,0,11
15497,627,5,2,0,1,35,0,7,12,0,1
15498,627,6,17,14,36,43,0,7,176,10,8
15499,627,7,0,0,0,29,2,4,35,0,8
15500,627,8,3,0,0,32,0,7,28,0,23
15501,627,9,4,0,6,35,4,12,86,4,11
