resultId,raceId,position,grid,counterInvolvedProblems,winsUntilThisRace,podiumsUntilThisRace,countryRankByProportion,allTimeStarts,allTimefastestLap,constructorRank,driverTop100
19648,817,,11,0,0,0,-1,-1,-1,-1,101
19649,817,,4,0,0,0,12,11,0,0,101
19650,817,,18,1,0,0,13,56,0,33,101
19651,817,,9,1,1,3,7,66,19,-1,50
19652,817,,12,2,0,0,7,13,0,-1,101
19653,817,,3,2,0,1,12,28,0,-1,101
19654,817,,1,1,4,12,11,33,5,0,69
19655,817,,6,1,0,1,7,32,0,-1,101
19656,817,,10,0,0,0,7,2,0,-1,101
19657,817,,14,1,0,0,8,3,0,-1,101
19658,817,,16,0,0,0,8,2,0,-1,101
19659,817,,20,2,0,2,12,38,0,0,101
19660,817,,21,0,0,0,14,2,0,-1,101
19661,818,1,7,0,1,1,13,8,0,-1,101
19662,818,2,10,1,0,1,13,10,2,33,101
19663,818,3,5,0,0,1,13,8,0,33,101
19664,818,4,6,0,0,1,13,8,0,-1,101
19665,818,5,20,0,0,0,13,4,0,33,101
19666,818,6,21,0,0,0,13,9,0,33,101
19667,818,7,23,0,0,0,13,6,0,33,101
19668,818,8,14,0,0,0,13,3,0,33,101
19669,818,9,9,0,0,0,13,3,0,33,101
19670,818,10,31,0,1,1,13,9,1,33,101
19671,818,11,3,1,0,1,13,6,1,33,101
19672,818,12,26,0,0,0,13,1,0,-1,101
19673,818,13,16,0,0,0,13,2,0,33,101
19674,818,14,15,0,0,0,13,3,0,-1,101
19675,818,15,13,0,0,0,13,2,0,-1,101
19676,818,16,24,1,0,0,13,9,0,-1,101
19677,818,17,8,0,0,0,13,5,3,33,101
19678,818,18,11,1,0,0,13,5,0,33,101
19679,818,19,12,0,0,0,13,3,0,-1,101
19680,818,20,28,0,0,1,13,4,0,-1,101
19681,818,21,33,0,0,0,13,3,0,33,101
19682,818,,29,0,0,0,13,4,0,-1,101
19683,818,,22,0,0,0,13,12,0,33,101
19684,818,,30,1,0,0,13,11,1,-1,101
19685,818,,4,1,0,0,13,3,0,33,101
19686,818,,32,0,0,0,13,5,0,33,101
19687,818,,1,0,0,0,13,8,0,33,101
19688,818,,18,2,0,0,13,8,0,33,101
19689,818,,25,0,0,0,13,3,0,33,101
19690,818,,27,0,0,0,13,2,0,33,101
19691,818,,19,0,8,12,11,32,12,0,62
19692,818,,17,0,0,0,13,2,0,-1,101
19693,818,,2,1,0,0,13,7,0,33,101
19694,819,1,1,0,8,12,11,32,12,0,62
19695,819,2,2,1,4,12,11,33,5,0,69
19696,819,3,4,2,0,1,12,28,0,-1,101
19697,819,4,6,1,0,2,7,45,6,22,68
19698,819,5,8,0,0,0,14,11,0,-1,101
19699,819,6,9,0,0,0,7,8,0,22,101
19700,819,7,13,1,0,0,14,2,0,0,101
19701,819,8,19,3,0,0,14,23,0,-1,101
19702,819,9,12,0,0,0,7,5,0,22,101
19703,819,10,18,0,0,0,-1,-1,-1,-1,101
19704,819,11,14,1,0,0,7,13,0,-1,101
19705,819,12,20,0,0,0,14,2,0,-1,101
19706,819,13,21,0,0,0,14,2,0,-1,101
19707,819,14,22,0,0,0,13,1,0,-1,101
19708,819,15,16,1,0,0,2,3,0,-1,101
19709,819,,15,0,0,0,7,1,0,-1,101
19710,819,,3,1,0,3,11,18,1,0,101
19711,819,,5,2,0,0,12,52,1,-1,101
19712,819,,7,1,0,0,7,15,0,-1,101
19713,819,,17,1,0,2,12,38,0,0,101
19714,819,,11,1,0,1,7,32,0,-1,101
19715,819,,10,0,1,3,7,66,19,-1,50
19716,820,1,1,0,7,11,11,32,12,0,62
19717,820,2,2,1,4,11,11,33,5,0,69
19718,820,3,3,0,0,3,11,18,1,0,101
19719,820,4,5,2,0,0,12,28,0,-1,101
19720,820,5,6,2,0,2,12,82,1,-1,91
19721,820,6,8,1,0,1,7,32,0,-1,101
19722,820,7,4,1,0,0,12,52,1,-1,101
19723,820,8,18,0,0,0,12,12,0,33,101
19724,820,9,14,1,0,0,7,13,0,-1,101
19725,820,10,10,3,0,0,12,13,0,-1,101
19726,820,11,17,0,0,1,14,7,0,0,101
19727,820,12,16,1,0,0,11,2,0,0,101
19728,820,,7,0,0,0,-1,-1,-1,-1,101
19729,820,,15,1,0,2,7,45,6,22,68
19730,820,,12,2,0,0,14,22,0,33,101
19731,820,,13,2,0,1,7,10,0,-1,101
19732,820,,9,1,0,2,12,38,0,0,101
19733,820,,20,3,0,0,14,23,0,-1,101
19734,820,,11,1,0,0,13,56,0,33,101
19735,820,,19,0,0,0,11,3,0,0,101
19736,821,1,2,0,6,10,11,32,12,0,62
19737,821,2,3,0,0,2,11,18,1,0,101
19738,821,3,7,1,0,2,7,45,6,22,68
19739,821,4,8,0,0,0,7,2,0,33,101
19740,821,5,9,0,0,0,7,1,0,33,101
19741,821,6,1,1,4,10,11,33,5,0,69
19742,821,7,6,1,0,1,7,6,0,22,101
19743,821,8,19,0,0,0,7,47,0,0,101
19744,821,9,5,0,0,0,7,2,0,33,101
19745,821,10,20,2,0,1,7,10,0,0,101
19746,821,11,10,0,0,0,-1,-1,-1,-1,101
19747,821,12,12,0,0,0,7,1,0,-1,101
19748,821,13,15,0,0,1,14,7,0,0,101
19749,821,14,23,3,0,0,14,23,0,-1,101
19750,821,15,29,1,0,0,7,13,0,-1,101
19751,821,16,17,0,0,0,7,7,0,33,101
19752,821,17,32,1,0,0,13,56,0,33,101
19753,821,18,28,1,0,0,4,4,0,33,101
19754,821,19,31,2,0,0,14,22,0,33,101
19755,821,20,18,0,0,0,7,5,0,22,101
19756,821,21,25,0,0,0,7,2,0,-1,101
19757,821,22,13,0,0,0,7,8,0,22,101
19758,821,,14,1,0,1,7,32,0,-1,101
19759,821,,11,0,0,0,7,5,0,-1,101
19760,821,,16,0,1,3,7,66,19,-1,50
19761,821,,21,2,0,2,12,82,1,-1,91
19762,821,,26,1,0,0,2,3,0,-1,101
19763,821,,22,0,0,0,7,4,0,22,101
19764,821,,4,2,0,0,12,28,0,-1,101
19765,821,,24,0,0,0,14,5,0,0,101
19766,821,,27,0,0,0,14,3,0,33,101
19767,821,,0,2,0,0,7,1,0,-1,101
19768,822,1,1,0,5,9,11,32,12,0,62
19769,822,2,2,1,4,10,11,33,5,0,69
19770,822,3,6,0,0,1,14,7,0,0,101
19771,822,4,5,0,0,1,11,18,1,0,101
19772,822,5,11,1,0,0,12,52,1,-1,101
19773,822,6,17,0,0,0,14,2,0,0,101
19774,822,7,12,0,0,0,8,1,0,-1,101
19775,822,8,15,0,0,0,8,2,0,-1,101
19776,822,9,22,0,0,0,8,1,0,-1,101
19777,822,10,32,3,0,0,14,23,0,-1,101
19778,822,11,8,0,0,0,8,1,0,-1,101
19779,822,12,29,0,0,0,14,2,0,-1,101
19780,822,,4,2,0,0,12,28,0,-1,101
19781,822,,9,1,0,0,8,2,0,-1,101
19782,822,,14,1,0,0,2,3,0,-1,101
19783,822,,19,0,0,0,8,1,0,-1,101
19784,822,,25,1,0,0,12,1,0,-1,101
19785,822,,30,0,0,0,8,2,0,-1,101
19786,822,,26,0,0,0,14,3,0,33,101
19787,822,,23,1,0,0,14,2,0,-1,101
19788,822,,24,0,0,0,14,1,0,0,101
19789,822,,21,1,0,0,7,1,0,-1,101
19790,822,,3,2,0,2,12,82,1,-1,91
19791,822,,7,1,0,0,8,3,0,-1,101
19792,822,,10,1,0,1,11,15,0,33,101
19793,822,,13,0,0,0,14,11,0,-1,101
19794,822,,18,1,0,0,8,3,0,-1,101
19795,822,,20,1,0,0,8,1,0,-1,101
19796,822,,27,0,0,0,11,3,0,0,101
19797,822,,16,1,0,0,4,4,0,33,101
19798,823,1,1,0,4,8,11,32,12,0,62
19799,823,2,2,1,4,9,11,33,5,0,69
19800,823,3,4,2,0,5,11,31,1,0,101
19801,823,4,3,1,0,1,7,45,6,22,68
19802,823,5,6,1,0,0,12,28,0,-1,101
19803,823,6,5,1,0,2,12,82,1,-1,91
19804,823,7,10,0,0,0,7,5,0,-1,101
19805,823,8,9,1,0,0,7,13,0,-1,101
19806,823,9,16,0,0,0,4,6,0,33,101
19807,823,,7,0,0,0,7,15,0,-1,101
19808,823,,18,0,1,3,7,66,19,-1,50
19809,823,,14,1,0,0,14,1,0,-1,101
19810,823,,13,0,0,0,7,2,0,33,101
19811,823,,17,1,0,0,14,2,0,0,101
19812,823,,11,0,0,0,14,11,0,-1,101
19813,823,,6,1,0,0,12,52,1,-1,101
19814,823,,15,0,0,0,14,1,0,33,101
19815,823,,12,0,0,0,4,4,0,33,101
19816,824,1,1,0,3,7,11,32,12,0,62
19817,824,2,5,1,1,8,10,26,6,33,101
19818,824,3,2,2,0,4,11,31,1,0,101
19819,824,4,3,1,4,8,11,33,5,0,69
19820,824,5,13,1,0,1,11,15,0,33,101
19821,824,6,8,0,0,0,12,11,0,0,101
19822,824,7,6,0,0,1,11,18,1,0,101
19823,824,8,18,0,0,0,4,6,0,33,101
19824,824,9,15,0,0,0,7,15,0,22,101
19825,824,10,17,1,0,2,12,38,0,0,101
19826,824,11,23,0,0,0,14,3,0,33,101
19827,824,12,19,0,0,0,7,2,0,33,101
19828,824,13,20,0,0,0,7,5,0,22,101
19829,824,14,7,1,0,0,12,28,0,-1,101
19830,824,15,12,0,0,0,7,8,0,22,101
19831,824,,1,0,1,3,7,66,19,33,50
19832,824,,25,0,0,0,4,4,0,33,101
19833,824,,11,1,0,0,12,52,1,-1,101
19834,824,,12,1,0,1,7,45,6,22,68
19835,824,,16,2,0,0,11,5,0,33,101
19836,824,,4,1,0,2,12,82,1,-1,91
19837,824,,2,0,0,0,7,7,0,33,101
19838,824,,16,0,0,0,14,7,0,0,101
19839,824,,10,0,0,0,12,7,0,33,101
19840,824,,0,1,0,0,14,2,0,0,101
19841,824,,0,1,0,0,10,0,0,33,101
19842,824,,0,2,0,0,14,22,0,33,101
19843,824,,0,1,0,1,7,32,0,-1,101
19844,824,,0,2,0,1,7,10,0,0,101
19845,824,,0,1,0,0,2,3,0,-1,101
19846,824,,0,1,0,0,7,1,0,-1,101
19847,824,,0,1,0,0,7,13,0,-1,101
19848,824,,0,1,0,0,8,3,0,0,101
19849,824,,0,1,0,0,11,0,0,-1,101
19850,824,,0,3,0,0,14,23,0,-1,101
19851,825,1,1,1,7,11,10,51,23,33,101
19852,825,2,6,0,0,1,11,18,1,0,101
19853,825,3,2,1,4,8,11,33,5,33,69
19854,825,4,4,0,0,0,11,5,0,33,101
19855,825,5,5,1,0,0,14,22,0,33,101
19856,825,6,7,0,2,6,11,32,12,0,62
19857,825,7,19,0,0,1,14,15,0,33,101
19858,825,8,14,0,1,3,7,66,19,-1,50
19859,825,9,8,1,0,2,12,38,0,-1,101
19860,825,10,12,0,0,0,12,12,0,-1,101
19861,825,11,10,0,0,0,14,7,0,0,101
19862,825,12,17,1,0,0,13,56,0,33,101
19863,825,13,18,2,0,0,14,23,0,-1,101
19864,825,14,21,0,0,0,12,3,0,-1,101
19865,825,,9,1,0,1,7,10,0,0,101
19866,825,,11,1,0,0,12,2,0,-1,101
19867,825,,20,0,0,0,7,2,0,-1,101
19868,825,,15,3,0,0,12,13,0,-1,101
19869,825,,3,2,0,3,11,31,1,0,101
19870,825,,13,1,1,7,10,26,6,-1,101
19871,825,,16,0,0,0,14,5,0,-1,101
19872,826,1,2,0,1,1,13,2,1,33,101
19873,826,2,7,0,0,1,13,3,0,33,101
19874,826,3,3,1,0,1,13,6,1,33,101
19875,826,4,31,1,0,0,13,7,0,-1,101
19876,826,5,29,0,0,0,13,2,0,-1,101
19877,826,6,17,0,0,0,13,3,0,-1,101
19878,826,7,24,0,0,0,13,1,0,33,101
19879,826,8,4,0,0,1,13,8,0,-1,101
19880,826,,9,1,0,0,13,11,1,-1,101
19881,826,,1,1,0,0,13,3,0,33,101
19882,826,,22,0,0,0,13,2,0,33,101
19883,826,,12,0,0,0,13,8,0,33,101
19884,826,,16,0,0,0,13,3,0,33,101
19885,826,,5,1,0,1,13,2,0,-1,101
19886,826,,14,0,0,0,13,5,0,-1,101
19887,826,,27,1,0,0,13,5,0,-1,101
19888,826,,11,0,0,0,13,8,0,33,101
19889,826,,15,0,0,0,13,2,0,33,101
19890,826,,33,0,0,0,13,1,0,-1,101
19891,826,,19,1,0,0,13,5,0,-1,101
19892,826,,8,0,1,1,13,9,1,33,101
19893,826,,10,0,0,0,13,2,0,33,101
19894,826,,6,0,0,0,13,8,0,33,101
19895,826,,32,0,0,0,13,4,0,-1,101
19896,826,,28,0,0,0,13,2,0,33,101
19897,826,,13,0,0,0,13,2,0,33,101
19898,826,,25,0,0,0,13,12,0,-1,101
19899,826,,18,0,0,0,13,3,0,33,101
19900,826,,20,0,0,0,13,5,3,-1,101
19901,826,,21,0,0,0,13,3,0,-1,101
19902,826,,23,0,0,0,13,2,0,-1,101
19903,826,,26,0,0,0,13,3,0,33,101
19904,826,,30,0,0,0,13,2,0,-1,101
19905,827,1,2,1,4,7,11,33,5,33,69
19906,827,2,4,0,2,6,11,32,12,0,62
19907,827,3,3,1,0,3,11,31,1,0,101
19908,827,4,7,1,0,2,12,38,0,-1,101
19909,827,5,8,3,0,0,12,13,0,-1,101
19910,827,6,12,0,0,0,14,9,0,-1,101
19911,827,7,11,2,0,0,14,23,0,-1,101
19912,827,8,13,0,0,0,12,6,0,-1,101
19913,827,9,1,1,6,10,10,51,23,33,101
19914,827,,9,0,0,1,14,15,0,-1,101
19915,827,,6,0,0,0,11,5,0,33,101
19916,827,,5,0,0,0,11,18,1,0,101
19917,827,,10,0,0,0,12,12,0,-1,101
19918,828,1,7,1,1,6,11,7,0,33,101
19919,828,2,6,0,2,5,11,32,12,0,62
19920,828,3,4,1,0,2,11,31,1,0,101
19921,828,4,9,1,0,1,7,6,0,0,101
19922,828,5,2,1,3,6,11,33,5,33,69
19923,828,6,8,0,0,1,14,15,0,-1,101
19924,828,7,11,3,0,0,12,13,0,-1,101
19925,828,8,14,0,0,0,12,3,0,-1,101
19926,828,9,19,0,0,0,12,3,0,-1,101
19927,828,10,5,0,0,0,11,5,0,33,101
19928,828,11,1,1,6,10,10,51,23,33,101
19929,828,,12,2,0,0,14,23,0,-1,101
19930,828,,13,1,0,2,12,38,0,-1,101
19931,828,,10,0,0,0,12,12,0,-1,101
19932,828,,17,0,0,0,12,1,0,-1,101
19933,828,,22,1,0,0,13,56,0,33,101
19934,828,,18,1,0,2,12,82,1,-1,91
19935,828,,3,0,2,4,11,32,12,0,62
19936,828,,21,0,0,0,12,11,0,-1,101
19937,828,,23,1,0,0,12,28,0,-1,101
19938,828,,15,0,0,0,10,11,1,33,101
19939,828,,16,1,0,0,14,22,0,33,101
19940,828,,20,0,0,1,7,10,0,0,101
19941,829,1,1,1,1,7,10,26,6,0,101
19942,829,2,2,1,6,10,10,51,23,33,101
19943,829,3,5,1,0,1,11,31,1,0,101
19944,829,4,7,1,0,1,11,15,0,33,101
19945,829,5,20,1,0,1,7,6,0,11,101
19946,829,6,6,0,0,0,11,5,0,33,101
19947,829,7,19,0,0,0,7,4,0,11,101
19948,829,8,12,0,0,0,7,2,0,-1,101
19949,829,9,8,0,0,1,7,10,0,0,101
19950,829,10,9,1,0,2,12,38,0,-1,101
19951,829,11,10,0,0,0,7,8,0,-1,101
19952,829,12,11,0,0,0,7,5,0,-1,101
19953,829,13,14,1,0,0,14,23,0,-1,101
19954,829,,3,1,3,6,11,33,5,33,69
19955,829,,18,2,0,0,14,2,0,-1,101
19956,829,,4,0,2,4,11,32,12,0,62
19957,829,,16,0,0,0,7,1,0,33,101
19958,829,,15,0,0,0,7,4,0,33,101
19959,829,,13,0,0,1,14,15,0,-1,101
19960,829,,17,0,0,0,7,1,0,33,101
19961,830,1,1,0,2,4,11,32,12,0,62
19962,830,2,3,1,6,9,10,51,23,33,101
19963,830,3,2,1,0,6,10,26,6,0,101
19964,830,4,5,1,0,0,11,31,1,0,101
19965,830,5,6,0,0,0,11,18,1,0,101
19966,830,6,8,0,0,0,14,7,0,0,101
19967,830,7,9,1,0,0,12,28,0,-1,101
19968,830,8,15,1,0,2,12,38,0,-1,101
19969,830,9,19,0,0,0,12,6,0,-1,101
19970,830,10,22,0,0,0,14,7,0,-1,101
19971,830,11,18,1,0,0,14,23,0,-1,101
19972,830,,11,3,0,0,12,13,0,-1,101
19973,830,,14,1,0,2,12,82,1,-1,91
19974,830,,10,1,0,1,11,15,0,33,101
19975,830,,20,0,0,0,7,5,0,-1,101
19976,830,,7,1,0,0,8,3,0,33,101
19977,830,,12,0,0,0,12,11,0,-1,101
19978,830,,4,1,3,6,11,33,5,33,69
19979,830,,21,0,0,0,12,12,0,-1,101
19980,830,,13,0,0,1,14,15,0,-1,101
19981,830,,17,0,0,0,14,3,0,33,101
19982,830,,16,1,0,0,14,22,0,33,101
19983,831,1,3,0,1,3,11,32,12,0,62
19984,831,2,4,1,0,5,10,26,6,0,101
19985,831,3,7,1,0,1,11,15,0,33,101
19986,831,4,5,1,0,0,11,31,1,0,101
19987,831,5,6,0,0,0,11,18,1,0,101
19988,831,6,11,0,0,0,12,11,0,-1,101
19989,831,7,15,1,0,2,12,38,0,-1,101
19990,831,8,14,2,0,0,12,13,0,-1,101
19991,831,9,18,2,0,0,11,5,0,33,101
19992,831,,1,1,6,8,10,51,23,33,101
19993,831,,12,1,0,2,12,82,1,-1,91
19994,831,,13,1,0,0,12,28,0,-1,101
19995,831,,17,0,0,1,14,15,0,-1,101
19996,831,,20,0,0,0,12,6,0,-1,101
19997,831,,22,0,0,0,14,7,0,-1,101
19998,831,,2,1,3,6,11,33,5,33,69
19999,831,,21,1,0,0,14,23,0,-1,101
20000,831,,9,1,0,0,14,22,0,33,101
20001,831,,19,0,0,1,7,10,0,0,101
20002,831,,16,0,0,0,4,6,0,0,101
20003,831,,8,1,0,1,7,6,0,11,101
20004,831,,10,1,0,0,7,0,0,11,101
20005,832,1,2,1,6,8,10,51,23,33,101
20006,832,2,3,1,0,4,10,26,6,0,101
20007,832,3,4,1,3,6,11,33,5,33,69
20008,832,4,1,0,0,2,11,32,12,0,62
20009,832,5,8,1,0,0,11,15,0,33,101
20010,832,6,6,1,0,0,14,22,0,33,101
20011,832,7,20,1,0,2,12,38,0,-1,101
20012,832,8,13,0,0,0,12,12,0,-1,101
20013,832,9,9,1,0,0,12,28,0,-1,101
20014,832,10,17,0,0,0,6,13,0,33,101
20015,832,,5,1,0,0,11,31,1,0,101
20016,832,,10,0,0,0,12,11,0,-1,101
20017,832,,15,1,0,0,14,23,0,-1,101
20018,832,,7,0,0,0,11,18,1,0,101
20019,832,,11,1,0,2,12,82,1,-1,91
20020,832,,16,0,0,0,12,1,0,-1,101
20021,832,,14,2,0,0,12,13,0,-1,101
20022,832,,12,0,0,1,14,15,0,-1,101
20023,832,,19,0,0,0,-1,-1,-1,33,101
20024,832,,18,0,0,0,6,0,0,33,101
20025,833,1,1,1,3,5,11,33,5,33,69
20026,833,2,2,1,0,5,11,7,0,33,101
20027,833,3,4,0,0,1,7,6,0,33,101
20028,833,4,6,1,0,0,12,13,0,-1,101
20029,833,5,9,1,0,2,12,38,0,-1,101
20030,833,6,13,0,0,0,7,8,0,-1,101
20031,833,7,15,1,0,0,7,3,0,-1,101
20032,833,8,14,0,0,0,12,12,0,-1,101
20033,833,9,16,0,0,0,7,2,0,33,101
20034,833,10,20,0,0,0,7,2,0,33,101
20035,833,11,21,0,0,0,14,23,0,-1,101
20036,833,,3,1,5,7,10,51,23,33,101
20037,833,,19,1,0,0,14,2,0,-1,101
20038,833,,5,0,0,0,-1,-1,-1,33,101
20039,833,,18,0,0,0,7,4,0,33,101
20040,833,,17,0,0,0,7,2,0,-1,101
20041,833,,8,1,0,0,14,22,0,33,101
20042,833,,11,0,0,1,14,15,0,33,101
20043,833,,7,1,0,0,12,2,0,-1,101
20044,833,,10,0,0,0,7,4,0,-1,101
20045,833,,12,0,0,0,7,1,0,-1,101
20046,834,1,1,1,5,7,10,51,23,33,101
20047,834,2,7,0,0,2,11,32,12,0,62
20048,834,3,8,0,0,1,14,15,0,33,101
20049,834,4,9,0,0,0,12,5,0,0,101
20050,834,5,15,0,0,0,-1,-1,-1,33,101
20051,834,6,16,0,0,0,7,8,0,-1,101
20052,834,7,19,0,0,0,14,23,0,-1,101
20053,834,,6,1,0,0,11,31,1,0,101
20054,834,,4,0,0,0,12,12,0,-1,101
20055,834,,3,1,0,3,10,26,6,33,101
20056,834,,2,1,2,4,11,33,5,33,69
20057,834,,5,1,0,4,11,7,0,33,101
20058,834,,10,1,0,2,12,38,0,-1,101
20059,834,,11,1,0,0,12,28,0,-1,101
20060,834,,12,1,0,0,14,22,0,33,101
20061,834,,13,1,0,2,12,82,1,-1,91
20062,834,,14,1,0,0,7,3,0,-1,101
20063,834,,17,2,0,0,11,5,0,33,101
20064,834,,20,1,0,0,13,56,0,22,101
20065,834,,21,0,0,1,7,10,0,0,101
20066,834,,18,1,0,0,10,0,0,33,101
20067,835,1,5,0,1,1,13,9,1,33,101
20068,835,2,10,0,0,1,13,2,0,-1,101
20069,835,3,3,0,0,1,13,2,0,-1,101
20070,835,4,12,0,0,0,13,2,0,33,101
20071,835,5,9,0,0,0,13,1,0,33,101
20072,835,6,23,0,0,0,13,2,1,-1,101
20073,835,7,1,0,0,0,13,5,0,33,101
20074,835,8,4,0,0,0,13,3,0,-1,101
20075,835,9,19,0,0,1,13,8,1,-1,101
20076,835,10,11,1,0,0,13,6,0,33,101
20077,835,11,16,0,0,0,13,1,0,-1,101
20078,835,12,13,0,0,1,13,8,0,-1,101
20079,835,13,26,0,0,0,13,2,0,33,101
20080,835,14,6,1,0,0,13,6,1,33,101
20081,835,15,24,0,0,0,13,8,0,-1,101
20082,835,16,31,1,0,0,13,8,0,-1,101
20083,835,17,27,1,0,0,13,5,0,-1,101
20084,835,18,33,0,0,0,13,3,0,33,101
20085,835,19,20,0,0,0,13,2,0,33,101
20086,835,20,14,0,0,0,13,4,0,33,101
20087,835,21,15,0,0,0,13,4,0,33,101
20088,835,22,29,0,0,0,13,1,0,-1,101
20089,835,23,30,1,0,0,13,2,0,-1,101
20090,835,24,28,1,0,0,13,10,2,-1,101
20091,835,,21,0,0,0,13,3,0,33,101
20092,835,,22,0,0,0,13,3,0,-1,101
20093,835,,17,0,0,0,13,1,0,-1,101
20094,835,,2,0,0,0,13,8,0,33,101
20095,835,,32,0,0,0,13,2,0,33,101
20096,835,,25,0,0,0,13,8,0,33,101
20097,835,,8,0,0,0,13,11,1,-1,101
20098,835,,18,1,0,0,13,5,0,-1,101
20099,835,,7,0,0,0,13,4,0,33,101
20100,836,1,2,0,2,4,11,33,5,33,69
20101,836,2,3,0,0,4,11,7,0,33,101
20102,836,3,10,0,0,2,12,38,0,-1,101
20103,836,4,8,0,0,0,-1,-1,-1,33,101
20104,836,5,12,1,0,0,11,15,0,33,101
20105,836,6,11,0,0,0,14,22,0,33,101
20106,836,7,15,0,0,0,11,1,0,33,101
20107,836,8,18,0,0,0,13,56,0,-1,101
20108,836,9,16,0,0,0,14,15,0,33,101
20109,836,10,14,0,0,0,14,23,0,-1,101
20110,836,11,17,0,0,0,14,3,0,33,101
20111,836,,1,1,4,6,10,51,23,33,101
20112,836,,6,0,0,0,12,12,0,-1,101
20113,836,,9,1,0,0,12,2,0,-1,101
20114,836,,13,0,0,0,12,5,0,0,101
20115,836,,4,1,0,0,11,31,1,0,101
20116,836,,5,0,0,1,11,32,12,0,62
20117,836,,7,1,0,0,12,13,0,-1,101
20118,837,1,2,1,4,6,10,51,23,33,101
20119,837,2,3,0,0,3,11,7,0,33,101
20120,837,3,8,0,0,1,12,38,0,-1,101
20121,837,4,1,0,1,3,11,33,5,33,69
20122,837,5,7,0,0,1,11,32,12,0,62
20123,837,6,4,1,0,0,11,31,1,0,101
20124,837,7,10,0,0,0,12,6,0,-1,101
20125,837,8,14,0,0,0,14,23,0,-1,101
20126,837,9,12,0,0,0,7,2,0,-1,101
20127,837,10,11,0,0,0,14,3,0,33,101
20128,837,,13,0,0,0,12,3,0,-1,101
20129,837,,5,0,0,0,12,5,0,-1,101
20130,837,,6,0,0,0,12,12,0,-1,101
20131,837,,9,0,0,0,12,13,0,-1,101
20132,838,1,1,1,3,5,10,51,23,33,101
20133,838,2,3,0,0,2,11,7,0,33,101
20134,838,3,18,0,0,1,7,10,0,0,101
20135,838,4,12,0,0,0,12,28,0,-1,101
20136,838,5,4,0,0,0,12,12,0,-1,101
20137,838,6,15,0,0,0,12,1,0,-1,101
20138,838,7,2,0,1,3,11,33,5,33,69
20139,838,8,5,0,0,0,12,13,0,-1,101
20140,838,,9,0,0,0,12,6,0,-1,101
20141,838,,10,1,0,0,11,15,0,33,101
20142,838,,14,0,0,0,14,23,0,-1,101
20143,838,,6,0,0,0,12,38,0,-1,101
20144,838,,11,0,0,0,7,6,0,33,101
20145,838,,7,1,0,0,11,5,0,33,101
20146,838,,13,0,0,0,14,15,0,33,101
20147,838,,17,0,0,0,7,2,0,33,101
20148,838,,16,0,0,0,12,5,0,-1,101
20149,838,,8,0,0,3,10,26,6,33,101
20150,839,1,3,0,1,3,11,33,5,33,69
20151,839,2,6,0,0,1,11,1,0,0,101
20152,839,3,5,0,0,1,11,7,0,33,101
20153,839,4,13,0,0,0,12,38,0,-1,101
20154,839,5,16,0,0,0,12,12,0,-1,101
20155,839,6,17,0,0,0,14,22,0,33,101
20156,839,7,18,0,0,0,7,10,0,0,101
20157,839,,24,0,0,0,7,4,0,33,101
20158,839,,21,0,0,0,7,3,0,-1,101
20159,839,,8,0,0,0,12,5,0,-1,101
20160,839,,11,0,0,0,12,3,0,-1,101
20161,839,,9,1,0,0,11,5,0,33,101
20162,839,,7,0,0,0,11,18,1,33,101
20163,839,,20,0,0,0,12,6,0,-1,101
20164,839,,1,1,2,4,10,51,23,33,101
20165,839,,22,0,0,0,14,23,0,-1,101
20166,839,,2,0,0,1,11,32,12,0,62
20167,839,,25,0,0,0,11,1,0,0,101
20168,839,,16,0,0,0,12,2,0,-1,101
20169,839,,26,1,0,0,11,2,0,33,101
20170,839,,12,0,0,2,12,82,1,-1,91
20171,839,,19,0,0,0,14,15,0,33,101
20172,839,,4,0,0,0,11,5,0,33,101
20173,839,,10,0,0,0,12,28,0,-1,101
20174,839,,15,0,0,0,-1,-1,-1,33,101
20175,839,,27,0,0,0,8,3,0,33,101
20176,839,,23,1,0,0,11,15,0,-1,101
20177,833,10,20,0,0,0,7,1,0,33,101
20178,833,,10,0,0,0,7,3,0,-1,101
20179,835,5,9,0,0,0,13,11,1,33,101
20180,835,,17,0,0,0,13,1,0,-1,101
20181,838,5,4,0,0,0,12,3,0,-1,101
20182,838,6,15,0,0,0,12,38,0,-1,101
20183,839,2,6,0,0,1,11,32,12,33,62
20184,839,,7,1,2,4,10,51,23,33,101
20185,826,3,3,0,0,1,13,4,0,33,101
20186,828,1,7,1,2,4,10,51,23,33,101
20187,828,2,6,0,0,3,10,26,6,0,101
20188,828,11,1,0,0,0,11,7,0,33,101
20189,831,3,7,0,0,2,11,33,5,33,69
20190,817,,4,0,0,1,11,33,5,0,69
20191,820,11,17,0,0,0,14,5,0,0,101
20192,820,,12,0,0,0,13,56,0,33,101
20193,823,9,16,0,0,0,14,1,0,33,101
20194,808,7,7,0,0,0,13,56,0,-1,101
20195,809,3,9,0,0,1,13,8,0,33,101
20196,809,4,2,0,0,1,13,8,1,33,101
20197,809,7,25,1,0,0,13,9,0,33,101
20198,809,9,6,1,0,0,13,5,0,-1,101
20199,809,9,6,1,0,0,13,8,0,-1,101
20200,809,12,19,0,0,0,13,3,0,33,101
20201,809,15,28,1,0,0,13,10,2,33,101
20202,809,16,10,1,0,0,13,7,0,33,101
20203,809,16,10,0,0,0,13,4,0,33,101
