resultId,raceId,position,grid,counterInvolvedProblems,winsUntilThisRace,podiumsUntilThisRace,countryRankByChampionships,allTimeStarts,allTimefastestLap,constructorRank,driverTop100,countryTop38
10084,430,7,21,3,0,0,0,158,0,9,81,1
10085,430,8,1,18,12,28,2,28,0,8,18,4
10086,430,9,14,1,0,0,4,210,21,33,23,9
10087,430,10,9,13,0,0,8,82,1,8,101,18
10088,430,,26,6,0,0,8,25,0,33,101,12
10089,430,,8,3,0,0,8,163,1,33,67,17
10090,430,,25,4,0,0,4,109,0,33,101,5
10091,430,,22,1,0,0,1,20,0,9,101,2
10092,430,,12,23,0,4,0,147,2,6,94,1
10093,430,,18,16,0,3,5,208,1,13,100,8
10094,430,,6,24,2,9,4,114,2,6,78,5
10095,430,,2,21,4,14,4,114,3,2,60,3
10096,430,,5,10,0,1,5,64,2,33,101,8
10097,430,,13,18,6,28,4,176,7,13,44,5
10098,430,,23,2,0,0,0,83,1,33,101,1
10099,430,,15,15,0,0,5,76,0,33,101,8
10100,430,,17,4,0,0,8,79,0,0,84,15
10101,430,,24,3,0,0,5,119,0,33,101,8
10102,430,,20,17,0,7,6,132,0,33,95,10
10103,430,,19,25,2,10,5,256,13,33,32,8
10104,431,1,5,14,17,29,4,199,41,1,12,5
10105,431,2,4,18,12,28,2,28,0,8,18,4
10106,431,3,1,4,1,6,2,161,19,5,15,4
10107,431,4,9,12,0,0,8,82,1,8,101,18
10108,431,5,10,4,0,0,8,79,0,0,84,15
10109,431,6,6,12,1,6,5,108,0,5,72,8
10110,431,7,8,24,2,9,4,114,2,6,78,5
10111,431,8,18,3,0,0,0,158,0,9,81,1
10112,431,9,14,3,0,0,8,163,1,33,67,17
10113,431,10,19,1,0,1,4,53,0,13,101,5
10114,431,11,3,18,2,8,0,187,30,2,19,1
10115,431,12,15,10,0,1,5,64,2,33,101,8
10116,431,13,7,12,3,7,5,194,5,0,51,8
10117,431,,2,21,4,14,4,114,3,2,60,3
10118,431,,20,18,6,28,4,176,7,13,44,5
10119,431,,16,24,24,53,4,171,24,1,21,9
10120,431,,13,25,2,10,5,256,13,33,32,8
10121,431,,22,5,0,0,8,25,0,33,101,12
10122,431,,26,4,0,0,4,109,0,33,101,5
10123,431,,11,1,0,0,4,210,21,33,23,9
10124,431,,6,23,0,4,0,147,2,6,94,1
10125,431,,25,15,12,24,4,116,13,33,46,6
10126,431,,17,17,0,7,6,132,0,33,95,10
10127,431,,24,6,0,0,0,3,0,33,101,1
10128,431,,23,2,0,0,5,119,0,33,101,8
10129,431,,0,15,0,0,5,76,0,33,101,8
10130,432,1,2,4,1,5,2,161,19,5,15,4
10131,432,2,7,18,2,8,0,187,30,2,19,1
10132,432,3,1,14,16,28,4,199,41,1,12,5
10133,432,4,10,21,4,14,4,114,3,2,60,3
10134,432,5,3,18,12,27,2,28,0,8,18,4
10135,432,6,14,23,0,4,0,147,2,6,94,1
10136,432,7,8,1,0,0,4,210,21,33,23,9
10137,432,8,12,12,0,0,8,82,1,8,101,18
10138,432,9,18,1,0,1,4,53,0,13,101,5
10139,432,10,9,3,0,0,8,163,1,33,67,17
10140,432,11,17,18,6,28,4,176,7,13,44,5
10141,432,12,24,2,0,0,5,119,0,33,101,8
10142,432,13,21,3,0,0,0,158,0,9,81,1
10143,432,,23,5,0,0,8,25,0,33,101,12
10144,432,,15,24,2,10,5,256,13,33,32,8
10145,432,,19,17,0,7,6,132,0,33,95,10
10146,432,,13,24,2,9,4,114,2,6,78,5
10147,432,,11,10,0,1,5,64,2,33,101,8
10148,432,,9,12,1,6,5,108,0,5,72,8
10149,432,,22,0,0,0,1,36,0,33,101,2
10150,432,,20,4,0,0,4,109,0,33,101,5
10151,432,,5,4,0,0,8,79,0,0,84,15
10152,432,,16,14,0,0,5,76,0,33,101,8
10153,432,,4,12,3,7,5,194,5,0,51,8
10154,433,1,3,18,2,7,0,187,30,2,19,1
10155,433,2,1,4,0,4,2,161,19,5,15,4
10156,433,3,4,21,4,14,4,114,3,2,60,3
10157,433,4,6,14,16,27,4,199,41,1,12,5
10158,433,5,9,12,1,6,5,108,0,5,72,8
10159,433,6,12,3,0,0,8,163,1,33,67,17
10160,433,7,21,18,5,20,0,152,5,1,58,1
10161,433,8,5,1,0,1,4,53,0,13,101,5
10162,433,9,11,24,2,10,5,256,13,33,32,8
10163,433,10,19,1,0,0,4,210,21,33,23,9
10164,433,11,18,17,0,7,6,132,0,33,95,10
10165,433,12,17,24,2,9,4,114,2,6,78,5
10166,433,13,7,12,0,0,8,82,1,8,101,18
10167,433,,13,3,0,0,8,79,0,0,84,15
10168,433,,18,17,6,28,4,176,7,13,44,5
10169,433,,25,0,0,0,1,36,0,33,101,2
10170,433,,24,1,0,0,5,93,0,9,101,8
10171,433,,16,3,0,0,0,158,0,9,81,1
10172,433,,20,10,0,1,5,64,2,33,101,8
10173,433,,23,3,0,0,4,109,0,33,101,5
10174,433,,14,13,0,0,5,76,0,33,101,8
10175,433,,22,15,12,24,4,116,13,33,46,6
10176,433,,15,12,3,7,5,194,5,0,51,8
10177,433,,2,18,12,27,2,28,0,8,18,4
10178,433,,8,23,0,4,0,147,2,6,94,1
10179,433,,26,2,0,0,5,119,0,33,101,8
10180,434,1,1,18,1,6,0,187,30,2,19,1
10181,434,2,3,21,4,13,4,114,3,2,60,3
10182,434,3,9,14,16,27,4,199,41,1,12,5
10183,434,4,16,3,0,0,8,79,0,0,84,15
10184,434,5,11,1,0,0,4,210,21,33,23,9
10185,434,6,10,3,0,0,8,163,1,33,67,17
10186,434,7,17,3,0,0,0,158,0,9,81,1
10187,434,,6,12,1,6,5,108,0,5,72,8
10188,434,,20,1,0,0,5,119,0,33,101,8
10189,434,,8,24,24,53,4,171,24,1,21,9
10190,434,,19,1,0,1,4,53,0,9,101,5
10191,434,,4,4,0,3,2,161,19,5,15,4
10192,434,,15,12,3,7,5,194,5,0,51,8
10193,434,,2,17,12,27,2,28,0,8,18,4
10194,434,,13,13,0,0,5,76,0,33,101,8
10195,434,,7,10,0,1,5,64,2,33,101,8
10196,434,,5,12,0,0,8,82,1,8,101,18
10197,434,,21,4,0,0,8,25,0,33,101,12
10198,434,,12,24,2,10,5,256,13,33,32,8
10199,434,,14,17,0,7,6,132,0,33,95,10
10200,434,,18,15,12,24,4,116,13,33,46,6
10201,435,1,3,21,4,12,4,114,3,2,60,3
10202,435,2,20,17,6,28,4,176,7,13,44,5
10203,435,3,18,0,0,1,4,53,0,13,101,5
10204,435,4,22,0,0,0,5,93,0,9,101,8
10205,435,5,15,3,0,0,8,79,0,0,84,15
10206,435,6,7,1,0,0,4,210,21,33,23,9
10207,435,7,25,4,0,0,8,25,0,33,101,12
10208,435,8,23,1,0,0,5,119,0,33,101,8
10209,435,,1,4,0,3,2,161,19,5,15,4
10210,435,,5,12,3,7,5,194,5,0,51,8
10211,435,,16,24,24,53,4,171,24,1,21,9
10212,435,,12,23,0,4,0,147,2,6,94,1
10213,435,,17,3,0,0,0,158,0,9,81,1
10214,435,,6,12,0,0,8,82,1,8,101,18
10215,435,,14,23,2,10,5,256,13,33,32,8
10216,435,,24,10,0,1,5,64,2,33,101,8
10217,435,,11,3,0,0,8,163,1,33,67,17
10218,435,,21,13,0,0,5,76,0,33,101,8
10219,435,,4,14,16,26,4,199,41,1,12,5
10220,435,,8,24,2,9,4,114,2,6,78,5
10221,435,,19,14,12,24,4,116,13,33,46,6
10222,435,,10,12,1,6,5,108,0,5,72,8
10223,435,,9,17,12,27,2,28,0,8,18,4
10224,435,,13,16,0,7,6,132,0,33,95,10
10225,435,,2,18,0,5,0,187,30,2,19,1
10226,436,1,4,14,16,26,4,199,41,1,12,5
10227,436,2,9,21,3,11,4,114,3,2,60,3
10228,436,3,1,12,1,6,5,108,0,5,72,8
10229,436,4,12,16,0,7,6,132,0,33,95,10
10230,436,5,8,24,2,9,4,114,2,6,78,5
10231,436,6,20,3,0,0,8,163,1,33,67,17
10232,436,7,24,12,0,0,8,82,1,33,101,18
10233,436,8,26,2,0,0,0,83,1,33,101,1
10234,436,,18,2,0,0,0,158,0,9,81,1
10235,436,,3,23,0,4,0,147,2,6,94,1
10236,436,,14,16,0,3,5,208,1,13,100,8
10237,436,,11,22,2,10,5,256,13,33,32,8
10238,436,,6,23,24,53,4,171,24,1,21,9
10239,436,,5,18,0,5,0,187,30,5,19,1
10240,436,,7,17,12,27,2,28,0,8,18,4
10241,436,,15,10,0,1,5,64,2,8,101,8
10242,436,,10,21,7,22,4,149,12,0,101,5
10243,436,,21,13,0,0,5,76,0,33,101,8
10244,436,,19,4,0,0,4,19,0,13,101,5
10245,436,,25,3,0,0,4,109,0,33,101,5
10246,436,,17,9,0,0,8,18,0,33,101,25
10247,436,,13,17,6,27,4,176,7,2,44,5
10248,436,,2,12,3,7,5,194,5,0,51,8
10249,436,,23,10,0,0,5,36,0,33,101,8
10250,436,,22,1,0,0,1,20,0,9,101,2
10251,436,,16,4,0,3,2,161,19,33,15,4
10252,436,,0,18,0,0,1,47,0,33,101,2
10253,437,1,8,23,24,53,4,171,24,1,21,9
10254,437,2,5,14,15,25,4,199,41,1,12,5
10255,437,3,9,23,0,4,0,147,2,6,94,1
10256,437,4,18,22,2,10,5,256,13,33,32,8
10257,437,5,14,16,0,3,5,208,1,13,100,8
10258,437,6,13,4,0,3,2,161,19,33,15,4
10259,437,7,7,12,1,5,5,108,0,5,72,8
10260,437,8,20,10,0,0,5,36,0,33,101,8
10261,437,9,23,12,0,0,8,82,1,33,101,18
10262,437,10,17,4,0,0,4,19,0,13,101,5
10263,437,11,10,12,3,7,5,194,5,0,51,8
10264,437,12,26,3,0,0,8,163,1,33,67,17
10265,437,,25,2,0,0,0,158,0,9,81,1
10266,437,,4,24,2,9,4,114,2,6,78,5
10267,437,,24,1,0,0,1,20,0,9,101,2
10268,437,,11,17,6,27,4,176,7,2,44,5
10269,437,,12,18,0,0,1,47,0,33,101,2
10270,437,,2,21,3,10,4,114,3,2,60,3
10271,437,,3,17,0,5,0,187,30,5,19,1
10272,437,,15,21,7,22,4,149,12,0,101,5
10273,437,,1,17,12,27,2,28,0,8,18,4
10274,437,,19,9,0,0,8,18,0,33,101,25
10275,437,,22,3,0,0,4,109,0,33,101,5
10276,437,,21,2,0,0,0,83,1,33,101,1
10277,437,,6,10,0,1,5,64,2,8,101,8
10278,437,,16,16,0,7,6,132,0,33,95,10
10279,437,,0,13,0,0,5,76,0,33,101,8
10280,438,1,1,12,3,7,5,194,5,0,51,8
10281,438,2,4,23,0,3,0,147,2,6,94,1
10282,438,3,2,21,7,22,4,149,12,0,101,5
10283,438,4,3,21,3,10,4,114,3,2,60,3
10284,438,5,5,12,1,5,5,108,0,5,72,8
10285,438,6,19,4,0,3,2,161,19,33,15,4
10286,438,7,12,24,2,9,4,114,2,6,78,5
10287,438,8,24,12,0,0,8,82,1,33,101,18
10288,438,9,9,17,12,27,2,28,0,8,18,4
10289,438,10,26,2,0,0,0,83,1,33,101,1
10290,438,,21,1,0,0,1,20,0,9,101,2
10291,438,,25,10,0,0,5,36,0,33,101,8
10292,438,,22,2,0,0,0,158,0,9,81,1
10293,438,,13,16,0,3,5,208,1,13,100,8
10294,438,,18,10,0,1,5,64,2,8,101,8
10295,438,,6,18,0,0,1,47,0,33,101,2
10296,438,,14,23,23,52,4,171,24,1,21,9
10297,438,,11,16,0,7,6,132,0,33,95,10
10298,438,,15,17,6,27,4,176,7,2,44,5
10299,438,,23,4,0,0,4,19,0,13,101,5
10300,438,,17,3,0,0,8,163,1,33,67,17
10301,438,,20,12,0,0,5,76,0,33,101,8
10302,438,,10,17,0,5,0,187,30,5,19,1
10303,438,,8,14,15,24,4,199,41,1,12,5
10304,438,,7,22,2,10,5,256,13,33,32,8
10305,438,,16,9,0,0,8,18,0,33,101,25
10306,438,,0,3,0,0,4,109,0,33,101,5
10307,439,1,2,14,15,24,4,199,41,1,12,5
10308,439,2,6,21,7,21,4,149,12,0,101,5
10309,439,3,11,12,1,5,5,108,0,5,72,8
10310,439,4,4,23,0,2,0,147,2,6,94,1
10311,439,5,20,3,0,0,8,163,1,33,67,17
10312,439,6,12,15,0,3,5,208,1,13,100,8
10313,439,7,8,16,0,7,6,132,0,33,95,10
10314,439,8,24,10,0,0,5,36,0,33,101,8
10315,439,9,25,2,0,0,0,83,1,33,101,1
10316,439,,21,1,0,0,1,20,0,9,101,2
10317,439,,22,2,0,0,0,158,0,9,81,1
10318,439,,23,2,0,0,4,109,0,33,101,5
10319,439,,19,9,0,0,8,18,0,33,101,25
10320,439,,1,17,12,27,2,28,0,8,18,4
10321,439,,9,9,0,1,5,64,2,8,101,8
10322,439,,26,1,0,0,4,8,0,33,101,9
10323,439,,16,12,0,0,8,82,1,33,101,18
10324,439,,7,17,0,0,1,47,0,33,101,2
10325,439,,13,12,2,6,5,194,5,0,51,8
10326,439,,5,23,23,52,4,171,24,1,21,9
10327,439,,15,17,6,27,4,176,7,2,44,5
10328,439,,10,22,2,10,5,256,13,33,32,8
10329,439,,18,17,0,5,0,187,30,5,19,1
10330,439,,3,21,3,10,4,114,3,2,60,3
10331,439,,14,24,2,9,4,114,2,6,78,5
10332,439,,17,4,0,0,4,19,0,13,101,5
10333,439,,0,12,0,0,5,76,0,33,101,8
10334,439,,0,4,0,3,2,161,19,33,15,4
10335,440,1,9,23,23,52,4,171,24,1,21,9
10336,440,2,1,23,2,9,4,114,2,6,78,5
10337,440,3,6,16,0,5,0,187,30,5,19,1
10338,440,4,11,21,7,20,4,149,12,0,101,5
10339,440,5,2,12,1,4,5,108,0,5,72,8
10340,440,6,4,21,3,10,4,114,3,2,60,3
10341,440,7,5,14,14,23,4,199,41,1,12,5
10342,440,8,12,17,6,27,4,176,7,2,44,5
10343,440,9,17,9,0,1,5,64,2,8,101,8
10344,440,10,26,15,0,3,5,208,1,13,100,8
10345,440,11,14,3,0,0,8,163,1,33,67,17
10346,440,12,25,11,0,0,5,76,0,33,101,8
10347,440,13,21,2,0,0,0,83,1,33,101,1
10348,440,,23,2,0,0,0,158,0,9,81,1
10349,440,,24,10,0,0,5,36,0,33,101,8
10350,440,,7,23,0,2,0,147,2,6,94,1
10351,440,,19,12,0,0,8,82,1,33,101,18
10352,440,,16,16,0,7,6,132,0,33,95,10
10353,440,,13,3,0,3,2,161,19,33,15,4
10354,440,,10,11,2,6,5,194,5,0,51,8
10355,440,,18,8,0,0,8,18,0,33,101,25
10356,440,,15,22,2,10,5,256,13,33,32,8
10357,440,,3,17,12,27,2,28,0,8,18,4
10358,440,,20,1,0,0,1,20,0,9,101,2
10359,440,,8,17,0,0,1,47,0,33,101,2
10360,440,,22,2,0,0,4,109,0,33,101,5
10361,441,1,1,14,14,23,4,199,41,1,12,5
10362,441,2,13,3,0,3,2,161,19,33,15,4
10363,441,3,3,21,7,20,4,149,12,0,101,5
10364,441,4,10,21,3,10,4,114,3,2,60,3
10365,441,5,11,12,1,4,5,108,0,5,72,8
10366,441,6,4,11,2,6,5,194,5,0,51,8
10367,441,7,19,11,0,0,5,76,0,33,101,8
10368,441,8,16,17,6,27,4,176,7,2,44,5
10369,441,,20,1,0,0,1,20,0,9,101,2
10370,441,,14,22,2,10,5,256,13,33,32,8
10371,441,,8,23,22,51,4,171,24,1,21,9
10372,441,,12,17,0,0,1,47,0,33,101,2
10373,441,,2,16,0,4,0,187,30,5,19,1
10374,441,,9,17,12,27,2,28,0,8,18,4
10375,441,,17,3,0,0,4,19,0,13,101,5
10376,441,,15,7,0,0,5,12,0,8,101,8
10377,441,,18,8,0,0,8,18,0,33,101,25
10378,441,,5,22,0,2,0,147,2,6,94,1
10379,441,,6,23,2,8,4,114,2,6,78,5
10380,441,,7,15,0,3,5,208,1,13,100,8
10381,441,,0,11,0,0,8,82,1,33,101,18
10382,441,,0,2,0,0,0,158,0,9,81,1
10383,441,,0,16,0,7,6,132,0,33,95,10
10384,441,,0,3,0,0,8,163,1,33,67,17
10385,441,,0,2,0,0,0,83,1,33,101,1
10386,441,,0,10,0,0,5,36,0,33,101,8
10387,441,,0,2,0,0,4,109,0,33,101,5
10388,442,1,1,17,12,27,2,28,0,8,18,4
10389,442,2,8,22,22,51,4,171,24,1,21,9
10390,442,3,2,14,13,22,4,199,41,1,12,5
10391,442,4,3,12,1,4,5,108,0,5,72,8
10392,442,5,5,21,7,19,4,149,12,0,101,5
10393,442,6,7,15,0,4,0,187,30,5,19,1
10394,442,7,9,3,0,2,2,161,19,33,15,4
10395,442,8,12,16,0,0,1,47,0,33,101,2
10396,442,9,20,7,0,0,8,18,0,33,101,25
10397,442,10,26,1,0,0,4,109,0,33,101,5
10398,442,11,11,15,0,7,6,132,0,33,95,10
10399,442,,21,1,0,0,0,158,0,9,81,1
10400,442,,23,10,0,0,8,82,1,33,101,18
10401,442,,4,21,0,2,0,147,2,6,94,1
10402,442,,24,4,0,0,8,25,0,33,101,12
10403,442,,22,1,0,0,1,20,0,9,101,2
10404,442,,10,14,0,3,5,208,1,13,100,8
10405,442,,16,7,0,0,5,12,0,8,101,8
10406,442,,18,2,0,0,8,163,1,33,67,17
10407,442,,14,22,2,10,5,256,13,33,32,8
10408,442,,15,21,3,10,4,114,3,2,60,3
10409,442,,17,17,6,27,4,176,7,2,44,5
10410,442,,25,4,0,0,7,2,0,33,101,14
10411,442,,19,11,0,0,5,76,0,33,101,8
10412,442,,6,11,2,6,5,194,5,0,51,8
10413,442,,13,3,0,0,4,19,0,13,101,5
10414,443,1,1,17,11,26,2,28,0,8,18,4
10415,443,2,5,12,1,4,5,108,0,5,72,8
10416,443,3,23,9,0,1,5,64,2,8,101,8
10417,443,4,2,14,13,21,4,199,41,1,12,5
10418,443,5,19,17,6,27,4,176,7,2,44,5
10419,443,,11,1,0,0,0,158,0,9,81,1
10420,443,,4,11,2,6,5,194,5,0,51,8
10421,443,,21,21,3,10,4,114,3,2,60,3
10422,443,,6,21,0,2,0,147,2,6,94,1
10423,443,,16,1,0,0,1,20,0,9,101,2
10424,443,,9,22,2,8,4,114,2,6,78,5
10425,443,,20,1,0,0,4,109,0,33,101,5
10426,443,,10,22,22,50,4,171,24,1,21,9
10427,443,,3,15,0,4,0,187,30,5,19,1
10428,443,,13,2,0,0,8,163,1,33,67,17
10429,443,,12,14,0,3,5,208,1,13,100,8
10430,443,,17,7,0,0,8,18,0,33,101,25
10431,443,,8,15,0,7,6,132,0,33,95,10
10432,443,,7,3,0,2,2,161,19,33,15,4
10433,443,,25,21,2,10,5,256,13,33,32,8
10434,443,,18,3,0,0,4,19,0,13,101,5
10435,443,,26,11,0,0,5,76,0,33,101,8
10436,443,,15,21,7,19,4,149,12,0,101,5
10437,443,,24,1,0,0,0,83,1,33,101,1
10438,443,,14,16,0,0,1,47,0,33,101,2
10439,443,,22,10,0,0,8,82,1,33,101,18
10440,443,,0,3,0,0,8,25,0,33,101,12
10441,444,1,8,21,3,10,4,114,3,2,60,3
10442,444,2,4,20,7,19,4,149,12,0,101,5
10443,444,3,2,12,1,3,5,108,0,5,72,8
10444,444,4,24,17,6,27,4,176,7,2,44,5
10445,444,5,18,10,0,0,5,76,0,33,101,8
10446,444,6,1,15,0,4,0,187,30,5,19,1
10447,444,7,11,7,0,0,5,12,0,8,101,8
10448,444,8,13,16,0,0,1,47,0,33,101,2
10449,444,,5,22,22,50,4,171,24,1,21,9
10450,444,,7,14,13,21,4,199,41,1,12,5
10451,444,,20,2,0,0,8,163,1,33,67,17
10452,444,,9,11,2,6,5,194,5,0,51,8
10453,444,,22,9,0,0,8,82,1,33,101,18
10454,444,,6,2,0,2,2,161,19,33,15,4
10455,444,,25,1,0,0,0,83,1,33,101,1
10456,444,,12,17,10,25,2,28,0,8,18,4
10457,444,,10,22,2,8,4,114,2,6,78,5
10458,444,,15,7,0,0,8,18,0,33,101,25
10459,444,,16,14,0,3,5,208,1,13,100,8
10460,444,,23,2,0,0,8,25,0,33,101,12
10461,444,,21,20,2,10,5,256,13,33,32,8
10462,444,,3,21,0,2,0,147,2,6,94,1
10463,444,,17,0,0,0,1,20,0,9,101,2
10464,444,,14,15,0,7,6,132,0,33,95,10
10465,444,,19,2,0,0,4,19,0,13,101,5
10466,444,,0,1,0,0,0,158,0,9,81,1
10467,445,1,3,21,22,50,4,171,24,1,21,9
10468,445,2,6,20,0,2,0,147,2,6,94,1
10469,445,3,7,2,0,2,2,161,19,33,15,4
10470,445,4,4,12,1,2,5,108,0,5,72,8
10471,445,5,9,10,2,6,5,194,5,0,51,8
10472,445,6,13,20,7,18,4,149,12,0,101,5
10473,445,7,1,16,10,25,2,28,0,8,18,4
10474,445,8,10,21,2,8,4,114,2,6,78,5
10475,445,9,21,10,0,0,5,76,0,33,101,8
10476,445,10,19,13,0,3,5,208,1,13,100,8
10477,445,11,15,8,0,0,8,82,1,33,101,18
10478,445,12,17,19,2,10,5,256,13,33,32,8
10479,445,,26,0,0,0,1,20,0,9,101,2
10480,445,,22,2,0,0,8,25,0,33,101,12
10481,445,,20,1,0,0,4,19,0,13,101,5
10482,445,,2,13,13,21,4,199,41,1,12,5
10483,445,,8,15,0,4,0,187,30,5,19,1
10484,445,,12,1,0,0,8,163,1,33,67,17
10485,445,,16,17,6,27,4,176,7,2,44,5
10486,445,,23,1,0,0,0,83,1,33,101,1
10487,445,,14,7,0,0,5,12,0,8,101,8
10488,445,,11,16,0,0,1,47,0,33,101,2
10489,445,,5,21,2,9,4,114,3,2,60,3
10490,445,,25,3,0,0,8,79,0,9,84,15
10491,445,,18,14,0,7,6,132,0,33,95,10
10492,445,,24,1,0,0,4,109,0,33,101,5
10493,445,,27,1,0,0,4,8,0,33,101,9
10494,445,,0,6,0,0,8,18,0,33,101,25
10495,446,1,1,13,13,21,4,199,41,1,12,5
10496,446,2,7,21,21,49,4,171,24,1,21,9
10497,446,3,3,20,0,1,0,147,2,6,94,1
10498,446,4,16,15,0,4,0,187,30,5,19,1
10499,446,5,4,21,2,8,4,114,2,6,78,5
10500,446,6,10,20,7,18,4,149,12,0,101,5
10501,446,7,11,13,0,3,5,208,1,13,100,8
10502,446,8,17,1,0,0,4,19,0,13,101,5
10503,446,9,24,1,0,0,8,25,0,33,101,12
10504,446,,26,3,0,0,8,79,0,9,84,15
10505,446,,13,15,0,0,1,47,0,33,101,2
10506,446,,18,13,0,7,6,132,0,33,95,10
10507,446,,8,9,0,0,5,64,2,8,101,8
10508,446,,5,16,10,25,2,28,0,8,18,4
10509,446,,20,19,2,10,5,256,13,33,32,8
10510,446,,21,10,0,0,5,76,0,33,101,8
10511,446,,23,0,0,0,4,8,0,33,101,9
10512,446,,6,10,2,6,5,194,5,0,51,8
10513,446,,25,0,0,0,0,83,1,33,101,1
10514,446,,19,21,2,9,4,114,3,2,60,3
10515,446,,12,17,6,27,4,176,7,2,44,5
10516,446,,15,1,0,0,8,163,1,33,67,17
10517,446,,2,12,1,2,5,108,0,5,72,8
10518,446,,22,0,0,0,4,109,0,33,101,5
10519,446,,9,2,0,1,2,161,19,33,15,4
10520,446,,14,8,0,0,8,82,1,33,101,18
10521,446,,0,4,0,0,7,2,0,9,101,14
10522,447,1,4,21,21,48,4,171,24,1,21,9
10523,447,2,1,16,10,25,2,28,0,8,18,4
10524,447,3,12,10,2,6,5,194,5,0,51,8
10525,447,4,7,9,0,0,5,64,2,8,101,8
10526,447,5,17,1,0,0,8,163,1,33,67,17
10527,447,6,19,8,0,0,8,82,1,33,101,18
10528,447,7,15,20,7,18,4,149,12,0,101,5
10529,447,8,21,1,0,0,4,19,0,13,101,5
10530,447,9,24,0,0,0,0,83,1,33,101,1
10531,447,10,13,19,2,10,5,256,13,33,32,8
10532,447,11,25,0,0,0,4,109,0,33,101,5
10533,447,12,20,1,0,0,4,210,21,33,23,9
10534,447,,5,21,2,8,4,114,2,6,78,5
10535,447,,10,1,0,1,2,161,19,33,15,4
10536,447,,8,15,0,4,0,187,30,5,19,1
10537,447,,2,13,12,20,4,199,41,1,12,5
10538,447,,3,12,1,2,5,108,0,5,72,8
10539,447,,26,1,0,0,8,25,0,33,101,12
10540,447,,16,13,0,7,6,132,0,33,95,10
10541,447,,6,20,0,0,0,147,2,6,94,1
10542,447,,18,13,0,3,5,208,1,13,100,8
10543,447,,9,21,2,9,4,114,3,2,60,3
10544,447,,11,17,6,27,4,176,7,2,44,5
10545,447,,22,0,0,0,4,8,0,33,101,9
10546,447,,23,10,0,0,5,76,0,33,101,8
10547,447,,0,0,0,0,1,20,0,9,101,2
10548,447,,0,3,0,0,8,79,0,9,84,15
10549,448,1,1,12,12,20,4,199,41,1,12,5
10550,448,2,6,21,20,47,4,171,24,1,21,9
10551,448,3,12,15,0,4,0,187,30,5,19,1
10552,448,4,3,12,1,2,5,108,0,5,72,8
10553,448,5,10,9,0,0,5,64,2,8,101,8
10554,448,6,5,21,2,8,4,114,2,6,78,5
10555,448,7,20,1,0,0,4,19,0,13,101,5
10556,448,8,7,21,2,9,4,114,3,2,60,3
10557,448,9,22,0,0,0,0,83,1,33,101,1
10558,448,10,26,0,0,0,4,109,0,33,101,5
10559,448,11,15,20,7,18,4,149,12,0,101,5
10560,448,12,23,0,0,0,4,8,0,33,101,9
10561,448,13,17,13,0,7,6,132,0,33,95,10
10562,448,,26,0,0,0,1,20,0,9,101,2
10563,448,,25,2,0,0,8,79,0,9,84,15
10564,448,,11,1,0,0,8,163,1,33,67,17
10565,448,,27,0,0,0,8,25,0,33,101,12
10566,448,,11,19,2,10,5,256,13,33,32,8
10567,448,,14,13,0,3,5,208,1,13,100,8
10568,448,,8,17,6,27,4,176,7,2,44,5
10569,448,,4,20,0,0,0,147,2,6,94,1
10570,448,,16,15,0,0,1,47,0,33,101,2
10571,448,,13,1,0,1,2,161,19,33,15,4
10572,448,,19,8,0,0,8,82,1,33,101,18
10573,448,,2,16,10,24,2,28,0,8,18,4
10574,448,,21,10,0,0,5,76,0,33,101,8
10575,448,,9,10,2,5,5,194,5,0,51,8
10576,449,1,4,21,20,46,4,171,24,1,21,9
10577,449,2,11,10,2,5,5,194,5,0,51,8
10578,449,3,9,19,2,10,5,256,13,33,32,8
10579,449,4,17,2,0,0,8,79,0,33,84,15
10580,449,5,24,0,0,0,4,8,0,33,101,9
10581,449,6,20,1,0,0,4,210,21,33,23,9
10582,449,7,22,10,0,0,5,76,0,33,101,8
10583,449,8,25,0,0,0,8,25,0,33,101,12
10584,449,9,10,13,0,7,6,132,0,33,95,10
10585,449,10,19,0,0,0,8,163,1,33,67,17
10586,449,,8,21,2,8,4,114,2,6,78,5
10587,449,,5,9,0,0,5,64,2,8,101,8
10588,449,,15,8,0,0,8,82,1,33,101,18
10589,449,,12,19,0,0,0,147,2,6,94,1
10590,449,,26,0,0,0,0,83,1,33,101,1
10591,449,,1,16,10,24,2,28,0,8,18,4
10592,449,,3,12,1,2,5,108,0,5,72,8
10593,449,,7,15,0,3,0,187,30,5,19,1
10594,449,,13,17,6,27,4,176,7,2,44,5
10595,449,,6,21,2,9,4,114,3,2,60,3
10596,449,,16,13,0,3,5,208,1,13,100,8
10597,449,,18,1,0,0,4,19,0,13,101,5
10598,449,,23,0,0,0,4,109,0,33,101,5
10599,449,,14,20,7,18,4,149,12,0,101,5
10600,449,,2,12,11,19,4,199,41,1,12,5
10601,449,,21,14,0,0,1,47,0,33,101,2
10602,449,,0,1,0,0,5,119,0,33,101,8
10603,450,1,2,12,11,19,4,199,41,1,12,5
10604,450,2,5,10,2,4,5,194,5,0,51,8
10605,450,3,1,16,10,24,2,28,0,8,18,4
10606,450,4,15,21,19,45,4,171,24,1,21,9
10607,450,5,6,20,7,18,4,149,12,0,101,5
10608,450,6,9,19,2,9,5,256,13,33,32,8
10609,450,7,17,13,0,3,5,208,1,13,100,8
10610,450,8,24,9,0,0,5,36,0,33,101,8
